name,url,image,rating,sold_quantity,price_current,price_original,discount
Garnier Sakura Glow Hyaluron Serum Day Cream UV 20ml Kemasan Baru,https://shop-id.tokopedia.com/pdp/garnier-sakura-glow-serum-day-cream-pencerah-kulit-cerah-20ml/1730348127179408838,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/baf1c30923d5406b9ed7237d1108be7a~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,47000,27250,27250,0
Glowsophy Bearberry Tinted Sunscreen SPF 40 PA+++ 30ml Pore-Blurring & Tone Up Melindungi Kulit dari Sinar UV dengan Tekstur Ringan,https://shop-id.tokopedia.com/pdp/bearberry-tinted-sunscreen-spf-40-glowsophy-blur-pori-ringan/1730791161962268031,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/b3ee35614c25482cb66c87c889de4e43~tplv-aphluv4xwc-crop-webp:299:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.8,2053000,42000,182000,77
Purbasari Cleanface Micellar Water 250ml - Makeup Remover Cleanser Cleansing,https://shop-id.tokopedia.com/pdp/purbasari-cleanface-micellar-water-250ml-makeup-remover-3-manfaat-kulit-cerah/1729997435037059648,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f21db3f10cf74aa69531965c8005ab04~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,434000,25400,39900,36
Misonells Triple Deodorant Baby Angel  Deodorant Spray Mencerahkan Ketiak Wangi (isi 3),https://shop-id.tokopedia.com/pdp/deodorant-misonells-baby-angel-3pcs-bau-badan-hilang-ketiak-cerah/1729858227533679167,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/71d8ac44696f4619a8de12572da87c9e~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,491000,30000,70000,57
SCARLETT Caramel latte Extrait De Parfum 30ml Aroma Manis yang Menggoda Seperti Dessert Favorit! - Wangi Tahan Lama - Unisex - Parfum Wanita,https://shop-id.tokopedia.com/pdp/scarlett-caramel-latte-parfum-30ml-wangi-buttery-aroma-manis/1730931997354853752,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/fddc69201542483d8f1cbb140738c73d~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,321000,60900,75000,19
[ Freshchubs ] Fabrict Mist Parfum Baju & Ruangan - All Of Me Unisex pewangi,https://shop-id.tokopedia.com/pdp/parfum-kain-ruang-all-of-me-unisex-segarkan-pakaian/1732148082097489264,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/b4d3566027ba4c32b3eeee132d167bf5~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.7,68000,25900,35000,26
Octarine - SAVAGE MEN Perfume Garansi Tahan Lama Aroma Fresh Spicy Elegant,https://shop-id.tokopedia.com/pdp/savage-parfum-by-octarine-tahan-lama-6-12-jam-aroma-fresh-dan-spicy/1729589148608006956,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/0a93f63c6e2d422da3c1853cca43e665~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.8,250000,24500,27778,12
NVMEE - SATURN Catokan Rambut Multifungsi Catokan Lurus Blow Curly Hair Straightener & Curler,https://shop-id.tokopedia.com/pdp/catokan-rambut-nvmee-saturn-multifungsi-panas-30-detik-suhu-140-220-c/1729949659807975709,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/984308e114414d5fbc953b4e77d0c306~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,195000,179999,300000,40
Kuku Palsu Dan Lem Nail Art Wisuda Aesthetic Nikahan Tangan 1 set 24pcs COD D852 Hand Polish Stainless Steel Cat,https://shop-id.tokopedia.com/pdp/kuku-palsu-24pcs-meijing-nail-art-lem-untuk-wisuda-nikahan/1729774989276316983,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/25e4126bd7854011b1e103f893ba47a7~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.8,103000,24000,28000,14
Noera Bright & Glow Body Serum Alpha Arbutin & Tranexamic Acid l Body Serum Pencerah Kulit With Alpha Arbutin & Tranexamic Acid | Whitening Body Serum,https://shop-id.tokopedia.com/pdp/noera-bright-glow-body-serum-alpha-arbutin-tranexamic-acid-serum-pencerah-kulit-mudah-menyerap-dan-t/1729601280296717168,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/e9c9e833d1954d4db367ca04edf96846~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,611000,117900,150000,21
[HARGA SPESIAL LIVESTREAM] Gloow&be Low PH Bright Facial Wash | Facial Wash | Sabun Cuci Muka | Cleanser Wajah | Skincare Basic| pH Balance| | Untuk Kulit Berminyak / Kombinasi |Gentle Clean,https://shop-id.tokopedia.com/pdp/sabun-wajah-ph-rendah-untuk-kulit-sensitif-berjerawat/1731908627079923062,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/402eaf7e47484bcfafe3e8bf7a68c106~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=d741f1be&idc=my&from=2378011839,4.9,71000,30900,60000,49
